"KEGGid","GeneID","GeneSymbol"
"hsa00250","8659","ALDH4A1"
"hsa00250","9945","GFPT2"
"hsa00260","102724560","CBSL"
"hsa00260","10993","SDS"
"hsa00260","113675","SDSL"
"hsa00260","132158","GLYCTK"
"hsa00260","1491","CTH"
"hsa00260","1610","DAO"
"hsa00260","1738","DLD"
"hsa00260","1757","SARDH"
"hsa00260","189","AGXT"
"hsa00260","211","ALAS1"
"hsa00260","212","ALAS2"
"hsa00260","23464","GCAT"
"hsa00260","2593","GAMT"
"hsa00260","26227","PHGDH"
"hsa00260","2628","GATM"
"hsa00260","2653","GCSH"
"hsa00260","27232","GNMT"
"hsa00260","2731","GLDC"
"hsa00260","275","AMT"
"hsa00260","29958","DMGDH"
"hsa00260","29968","PSAT1"
"hsa00260","314","AOC2"
"hsa00260","4128","MAOA"
"hsa00260","4129","MAOB"
"hsa00260","441531","PGAM4"
"hsa00260","501","ALDH7A1"
"hsa00260","51268","PIPOX"
"hsa00260","5223","PGAM1"
"hsa00260","5224","PGAM2"
"hsa00260","55349","CHDH"
"hsa00260","5723","PSPH"
"hsa00260","635","BHMT"
"hsa00260","63826","SRR"
"hsa00260","6470","SHMT1"
"hsa00260","6472","SHMT2"
"hsa00260","64902","AGXT2"
"hsa00260","669","BPGM"
"hsa00260","8639","AOC3"
"hsa00260","875","CBS"
"hsa00260","9380","GRHPR"
"hsa00270","102724560","CBSL"
"hsa00270","1036","CDO1"
"hsa00270","10768","AHCYL1"
"hsa00270","10993","SDS"
"hsa00270","113675","SDSL"
"hsa00270","137362","GOT1L1"
"hsa00270","1491","CTH"
"hsa00270","160287","LDHAL6A"
"hsa00270","1786","DNMT1"
"hsa00270","1788","DNMT3A"
"hsa00270","1789","DNMT3B"
"hsa00270","191","AHCY"
"hsa00270","23382","AHCYL2"
"hsa00270","23743","BHMT2"
"hsa00270","259307","IL4I1"
"hsa00270","262","AMD1"
"hsa00270","26227","PHGDH"
"hsa00270","2729","GCLC"
"hsa00270","2730","GCLM"
"hsa00270","27430","MAT2B"
"hsa00270","2805","GOT1"
"hsa00270","2806","GOT2"
"hsa00270","2937","GSS"
"hsa00270","29968","PSAT1"
"hsa00270","3939","LDHA"
"hsa00270","3945","LDHB"
"hsa00270","3948","LDHC"
"hsa00270","4143","MAT1A"
"hsa00270","4144","MAT2A"
"hsa00270","4190","MDH1"
"hsa00270","4191","MDH2"
"hsa00270","4357","MPST"
"hsa00270","4507","MTAP"
"hsa00270","4548","MTR"
"hsa00270","51074","APIP"
"hsa00270","55256","ADI1"
"hsa00270","56267","KYAT3"
"hsa00270","58478","ENOPH1"
"hsa00270","586","BCAT1"
"hsa00270","587","BCAT2"
"hsa00270","635","BHMT"
"hsa00270","64902","AGXT2"
"hsa00270","6611","SMS"
"hsa00270","6723","SRM"
"hsa00270","6898","TAT"
"hsa00270","7263","TST"
"hsa00270","84245","MRI1"
"hsa00270","875","CBS"
"hsa00270","883","KYAT1"
"hsa00270","92483","LDHAL6B"
"hsa00280","10449","ACAA2"
"hsa00280","11112","HIBADH"
"hsa00280","1629","DBT"
"hsa00280","1738","DLD"
"hsa00280","18","ABAT"
"hsa00280","1892","ECHS1"
"hsa00280","1962","EHHADH"
"hsa00280","197322","ACSF3"
"hsa00280","217","ALDH2"
"hsa00280","219","ALDH1B1"
"hsa00280","223","ALDH9A1"
"hsa00280","224","ALDH3A2"
"hsa00280","259307","IL4I1"
"hsa00280","26275","HIBCH"
"hsa00280","27034","ACAD8"
"hsa00280","30","ACAA1"
"hsa00280","3028","HSD17B10"
"hsa00280","3030","HADHA"
"hsa00280","3032","HADHB"
"hsa00280","3033","HADH"
"hsa00280","3155","HMGCL"
"hsa00280","3157","HMGCS1"
"hsa00280","3158","HMGCS2"
"hsa00280","316","AOX1"
"hsa00280","34","ACADM"
"hsa00280","35","ACADS"
"hsa00280","36","ACADSB"
"hsa00280","3712","IVD"
"hsa00280","38","ACAT1"
"hsa00280","39","ACAT2"
"hsa00280","4329","ALDH6A1"
"hsa00280","4594","MMUT"
"hsa00280","501","ALDH7A1"
"hsa00280","5019","OXCT1"
"hsa00280","5095","PCCA"
"hsa00280","5096","PCCB"
"hsa00280","54511","HMGCLL1"
"hsa00280","549","AUH"
"hsa00280","56922","MCCC1"
"hsa00280","586","BCAT1"
"hsa00280","587","BCAT2"
"hsa00280","593","BCKDHA"
"hsa00280","594","BCKDHB"
"hsa00280","64064","OXCT2"
"hsa00280","64087","MCCC2"
"hsa00280","64902","AGXT2"
"hsa00280","65985","AACS"
"hsa00280","84693","MCEE"
"hsa00290","10993","SDS"
"hsa00290","113675","SDSL"
"hsa00290","586","BCAT1"
"hsa00290","587","BCAT2"
"hsa00310","10157","AASS"
"hsa00310","10919","EHMT2"
"hsa00310","11105","PRDM7"
"hsa00310","123688","HYKK"
"hsa00310","150572","SMYD1"
"hsa00310","1738","DLD"
"hsa00310","1743","DLST"
"hsa00310","1892","ECHS1"
"hsa00310","1962","EHHADH"
"hsa00310","2122","MECOM"
"hsa00310","2145","EZH1"
"hsa00310","2146","EZH2"
"hsa00310","217","ALDH2"
"hsa00310","219","ALDH1B1"
"hsa00310","223","ALDH9A1"
"hsa00310","224","ALDH3A2"
"hsa00310","23067","SETD1B"
"hsa00310","23127","COLGALT2"
"hsa00310","2639","GCDH"
"hsa00310","29072","SETD2"
"hsa00310","3030","HADHA"
"hsa00310","3033","HADH"
"hsa00310","38","ACAT1"
"hsa00310","387893","KMT5A"
"hsa00310","39","ACAT2"
"hsa00310","4297","KMT2A"
"hsa00310","501","ALDH7A1"
"hsa00310","51111","KMT5B"
"hsa00310","51166","AADAT"
"hsa00310","51268","PIPOX"
"hsa00310","5351","PLOD1"
"hsa00310","5352","PLOD2"
"hsa00310","54904","NSD3"
"hsa00310","55217","TMLHE"
"hsa00310","55526","DHTKD1"
"hsa00310","55870","ASH1L"
"hsa00310","55904","KMT2E"
"hsa00310","56950","SMYD2"
"hsa00310","56979","PRDM9"
"hsa00310","58508","KMT2C"
"hsa00310","63976","PRDM16"
"hsa00310","6419","SETMAR"
"hsa00310","64324","NSD1"
"hsa00310","64754","SMYD3"
"hsa00310","6839","SUV39H1"
"hsa00310","7468","NSD2"
"hsa00310","7799","PRDM2"
"hsa00310","79709","COLGALT1"
"hsa00310","79723","SUV39H2"
"hsa00310","79813","EHMT1"
"hsa00310","79823","CAMKMT"
"hsa00310","8085","KMT2D"
"hsa00310","80854","SETD7"
"hsa00310","83852","SETDB2"
"hsa00310","8424","BBOX1"
"hsa00310","84444","DOT1L"
"hsa00310","84787","KMT5C"
"hsa00310","85007","PHYKPL"
"hsa00310","8985","PLOD3"
"hsa00310","93166","PRDM6"
"hsa00310","9739","SETD1A"
"hsa00310","9757","KMT2B"
"hsa00310","9869","SETDB1"
"hsa00330","102724788","LOC102724788"
"hsa00330","112483","SAT2"
"hsa00330","112817","HOGA1"
"hsa00330","112849","L3HYPDH"
"hsa00330","113451","AZIN2"
"hsa00330","1152","CKB"
"hsa00330","1158","CKM"
"hsa00330","1159","CKMT1B"
"hsa00330","1160","CKMT2"
"hsa00330","137362","GOT1L1"
"hsa00330","1610","DAO"
"hsa00330","217","ALDH2"
"hsa00330","219","ALDH1B1"
"hsa00330","223","ALDH9A1"
"hsa00330","224","ALDH3A2"
"hsa00330","2593","GAMT"
"hsa00330","26","AOC1"
"hsa00330","262","AMD1"
"hsa00330","2628","GATM"
"hsa00330","2805","GOT1"
"hsa00330","2806","GOT2"
"hsa00330","283208","P4HA3"
"hsa00330","29920","PYCR2"
"hsa00330","383","ARG1"
"hsa00330","384","ARG2"
"hsa00330","4128","MAOA"
"hsa00330","4129","MAOB"
"hsa00330","4842","NOS1"
"hsa00330","4843","NOS2"
"hsa00330","4846","NOS3"
"hsa00330","4942","OAT"
"hsa00330","4953","ODC1"
"hsa00330","501","ALDH7A1"
"hsa00330","5033","P4HA1"
"hsa00330","51056","LAP3"
"hsa00330","54498","SMOX"
"hsa00330","548596","CKMT1A"
"hsa00330","55748","CNDP2"
"hsa00330","5625","PRODH"
"hsa00330","57571","CARNS1"
"hsa00330","5831","PYCR1"
"hsa00330","5832","ALDH18A1"
"hsa00330","58510","PRODH2"
"hsa00330","6303","SAT1"
"hsa00330","65263","PYCR3"
"hsa00330","6611","SMS"
"hsa00330","6723","SRM"
"hsa00330","79814","AGMAT"
"hsa00330","84735","CNDP1"
"hsa00330","8659","ALDH4A1"
"hsa00330","8974","P4HA2"
"hsa00340","10841","FTCD"
"hsa00340","131669","UROC1"
"hsa00340","138199","CARNMT1"
"hsa00340","144193","AMDHD1"
"hsa00340","217","ALDH2"
"hsa00340","218","ALDH3A1"
"hsa00340","219","ALDH1B1"
"hsa00340","221","ALDH3B1"
"hsa00340","222","ALDH3B2"
"hsa00340","223","ALDH9A1"
"hsa00340","224","ALDH3A2"
"hsa00340","26","AOC1"
"hsa00340","3034","HAL"
"hsa00340","3067","HDC"
"hsa00340","3176","HNMT"
"hsa00340","4128","MAOA"
"hsa00340","4129","MAOB"
"hsa00340","443","ASPA"
"hsa00340","501","ALDH7A1"
"hsa00340","55748","CNDP2"
"hsa00340","57571","CARNS1"
"hsa00340","84735","CNDP1"
"hsa00350","124","ADH1A"
"hsa00350","125","ADH1B"
"hsa00350","126","ADH1C"
"hsa00350","127","ADH4"
"hsa00350","128","ADH5"
"hsa00350","130","ADH6"
"hsa00350","131","ADH7"
"hsa00350","1312","COMT"
"hsa00350","137362","GOT1L1"
"hsa00350","1621","DBH"
"hsa00350","1638","DCT"
"hsa00350","1644","DDC"
"hsa00350","218","ALDH3A1"
"hsa00350","2184","FAH"
"hsa00350","220074","LRTOMT"
"hsa00350","221","ALDH3B1"
"hsa00350","222","ALDH3B2"
"hsa00350","259307","IL4I1"
"hsa00350","2805","GOT1"
"hsa00350","2806","GOT2"
"hsa00350","2954","GSTZ1"
"hsa00350","3081","HGD"
"hsa00350","314","AOC2"
"hsa00350","316","AOX1"
"hsa00350","3242","HPD"
"hsa00350","4128","MAOA"
"hsa00350","4129","MAOB"
"hsa00350","4282","MIF"
"hsa00350","5409","PNMT"
"hsa00350","6898","TAT"
"hsa00350","7054","TH"
"hsa00350","7173","TPO"
"hsa00350","7299","TYR"
"hsa00350","7306","TYRP1"
"hsa00350","81889","FAHD1"
"hsa00350","8639","AOC3"
"hsa00360","10249","GLYAT"
"hsa00360","137362","GOT1L1"
"hsa00360","1644","DDC"
"hsa00360","218","ALDH3A1"
"hsa00360","221","ALDH3B1"
"hsa00360","222","ALDH3B2"
"hsa00360","259307","IL4I1"
"hsa00360","2805","GOT1"
"hsa00360","2806","GOT2"
"hsa00360","314","AOC2"
"hsa00360","3242","HPD"
"hsa00360","4128","MAOA"
"hsa00360","4129","MAOB"
"hsa00360","4282","MIF"
"hsa00360","5053","PAH"
"hsa00360","6898","TAT"
"hsa00360","8639","AOC3"
"hsa00380","11185","INMT"
"hsa00380","121278","TPH2"
"hsa00380","125061","AFMID"
"hsa00380","130013","ACMSD"
"hsa00380","15","AANAT"
"hsa00380","1543","CYP1A1"
"hsa00380","1544","CYP1A2"
"hsa00380","1545","CYP1B1"
"hsa00380","1644","DDC"
"hsa00380","169355","IDO2"
"hsa00380","1738","DLD"
"hsa00380","1743","DLST"
"hsa00380","1892","ECHS1"
"hsa00380","1962","EHHADH"
"hsa00380","217","ALDH2"
"hsa00380","219","ALDH1B1"
"hsa00380","223","ALDH9A1"
"hsa00380","224","ALDH3A2"
"hsa00380","23498","HAAO"
"hsa00380","259307","IL4I1"
"hsa00380","26","AOC1"
"hsa00380","2639","GCDH"
"hsa00380","3030","HADHA"
"hsa00380","3033","HADH"
"hsa00380","316","AOX1"
"hsa00380","3620","IDO1"
"hsa00380","38","ACAT1"
"hsa00380","39","ACAT2"
"hsa00380","4128","MAOA"
"hsa00380","4129","MAOB"
"hsa00380","438","ASMT"
"hsa00380","501","ALDH7A1"
"hsa00380","51166","AADAT"
"hsa00380","55526","DHTKD1"
"hsa00380","56267","KYAT3"
"hsa00380","64577","ALDH8A1"
"hsa00380","6999","TDO2"
"hsa00380","7166","TPH1"
"hsa00380","847","CAT"
"hsa00380","8564","KMO"
"hsa00380","883","KYAT1"
"hsa00380","8942","KYNU"
"hsa00400","137362","GOT1L1"
"hsa00400","259307","IL4I1"
"hsa00400","2805","GOT1"
"hsa00400","2806","GOT2"
"hsa00400","5053","PAH"
"hsa00400","6898","TAT"
"hsa00410","18","ABAT"
"hsa00410","1806","DPYD"
"hsa00410","1807","DPYS"
"hsa00410","1892","ECHS1"
"hsa00410","1962","EHHADH"
"hsa00410","217","ALDH2"
"hsa00410","218","ALDH3A1"
"hsa00410","219","ALDH1B1"
"hsa00410","221","ALDH3B1"
"hsa00410","222","ALDH3B2"
"hsa00410","223","ALDH9A1"
"hsa00410","224","ALDH3A2"
"hsa00410","23417","MLYCD"
"hsa00410","2571","GAD1"
"hsa00410","2572","GAD2"
"hsa00410","26275","HIBCH"
"hsa00410","3030","HADHA"
"hsa00410","314","AOC2"
"hsa00410","339896","GADL1"
"hsa00410","35","ACADS"
"hsa00410","4329","ALDH6A1"
"hsa00410","501","ALDH7A1"
"hsa00410","51","ACOX1"
"hsa00410","51380","CSAD"
"hsa00410","51733","UPB1"
"hsa00410","54498","SMOX"
"hsa00410","55748","CNDP2"
"hsa00410","57571","CARNS1"
"hsa00410","8310","ACOX3"
"hsa00410","84735","CNDP1"
"hsa00410","8639","AOC3"
"hsa00430","1036","CDO1"
"hsa00430","124975","GGT6"
"hsa00430","2571","GAD1"
"hsa00430","2572","GAD2"
"hsa00430","2678","GGT1"
"hsa00430","2686","GGT7"
"hsa00430","2687","GGT5"
"hsa00430","339896","GADL1"
"hsa00430","51380","CSAD"
"hsa00430","570","BAAT"
"hsa00430","84890","ADO"
"hsa00440","10390","CEPT1"
"hsa00440","5130","PCYT1A"
"hsa00440","56994","CHPT1"
"hsa00440","5833","PCYT2"
"hsa00440","85465","SELENOI"
"hsa00440","9468","PCYT1B"
"hsa00450","10587","TXNRD2"
"hsa00450","11185","INMT"
"hsa00450","114112","TXNRD3"
"hsa00450","118672","PSTK"
"hsa00450","1491","CTH"
"hsa00450","22928","SEPHS2"
"hsa00450","22929","SEPHS1"
"hsa00450","4141","MARS1"
"hsa00450","4548","MTR"
"hsa00450","51091","SEPSECS"
"hsa00450","51540","SCLY"
"hsa00450","56267","KYAT3"
"hsa00450","7296","TXNRD1"
"hsa00450","883","KYAT1"
"hsa00450","9060","PAPSS2"
"hsa00450","9061","PAPSS1"
"hsa00450","92935","MARS2"
"hsa00470","1610","DAO"
"hsa00470","27165","GLS2"
"hsa00470","2744","GLS"
"hsa00470","63826","SRR"
"hsa00470","80017","DGLUCY"
"hsa00470","8528","DDO"
"hsa00480","10314","LANCL1"
"hsa00480","119391","GSTO2"
"hsa00480","124975","GGT6"
"hsa00480","221357","GSTA5"
"hsa00480","2539","G6PD"
"hsa00480","257202","GPX6"
"hsa00480","2678","GGT1"
"hsa00480","2686","GGT7"
"hsa00480","2687","GGT5"
"hsa00480","26873","OPLAH"
"hsa00480","2729","GCLC"
"hsa00480","2730","GCLM"
"hsa00480","27306","HPGDS"
"hsa00480","2876","GPX1"
"hsa00480","2877","GPX2"
"hsa00480","2878","GPX3"
"hsa00480","2879","GPX4"
"hsa00480","2880","GPX5"
"hsa00480","2882","GPX7"
"hsa00480","290","ANPEP"
"hsa00480","2936","GSR"
"hsa00480","2937","GSS"
"hsa00480","2938","GSTA1"
"hsa00480","2939","GSTA2"
"hsa00480","2940","GSTA3"
"hsa00480","2941","GSTA4"
"hsa00480","2944","GSTM1"
"hsa00480","2946","GSTM2"
"hsa00480","2947","GSTM3"
"hsa00480","2948","GSTM4"
"hsa00480","2949","GSTM5"
"hsa00480","2950","GSTP1"
"hsa00480","2952","GSTT1"
"hsa00480","2953","GSTT2"
"hsa00480","3417","IDH1"
"hsa00480","3418","IDH2"
"hsa00480","373156","GSTK1"
"hsa00480","4257","MGST1"
"hsa00480","4258","MGST2"
"hsa00480","4259","MGST3"
"hsa00480","493869","GPX8"
"hsa00480","494143","CHAC2"
"hsa00480","4953","ODC1"
"hsa00480","50484","RRM2B"
"hsa00480","51056","LAP3"
"hsa00480","51060","TXNDC12"
"hsa00480","51471","NAT8B"
"hsa00480","5226","PGD"
"hsa00480","6240","RRM1"
"hsa00480","6241","RRM2"
"hsa00480","653689","GSTT2B"
"hsa00480","6611","SMS"
"hsa00480","6723","SRM"
"hsa00480","79017","GGCT"
"hsa00480","79094","CHAC1"
"hsa00480","9027","NAT8"
"hsa00480","9446","GSTO1"
"hsa00480","9588","PRDX6"
"hsa00500","11181","TREH"
"hsa00500","178","AGL"
"hsa00500","2538","G6PC"
"hsa00500","2548","GAA"
"hsa00500","2595","GANC"
"hsa00500","2632","GBE1"
"hsa00500","2645","GCK"
"hsa00500","276","AMY1A"
"hsa00500","277","AMY1B"
"hsa00500","278","AMY1C"
"hsa00500","279","AMY2A"
"hsa00500","280","AMY2B"
"hsa00500","2821","GPI"
"hsa00500","283209","PGM2L1"
"hsa00500","2992","GYG1"
"hsa00500","2997","GYS1"
"hsa00500","2998","GYS2"
"hsa00500","3098","HK1"
"hsa00500","3099","HK2"
"hsa00500","3101","HK3"
"hsa00500","5167","ENPP1"
"hsa00500","5169","ENPP3"
"hsa00500","5236","PGM1"
"hsa00500","55276","PGM2"
"hsa00500","57733","GBA3"
"hsa00500","57818","G6PC2"
"hsa00500","5834","PYGB"
"hsa00500","5836","PYGL"
"hsa00500","5837","PYGM"
"hsa00500","6476","SI"
"hsa00500","7360","UGP2"
"hsa00500","80201","HKDC1"
"hsa00500","8908","GYG2"
"hsa00500","8972","MGAM"
"hsa00500","92579","G6PC3"
"hsa00500","93432","MGAM2"
"hsa00510","10195","ALG3"
"hsa00510","10905","MAN1A2"
"hsa00510","11253","MAN1B1"
"hsa00510","11282","MGAT4B"
"hsa00510","11320","MGAT4A"
"hsa00510","144245","ALG10B"
"hsa00510","146664","MGAT5B"
"hsa00510","152586","MGAT4D"
"hsa00510","1603","DAD1"
"hsa00510","1650","DDOST"
"hsa00510","1798","DPAGT1"
"hsa00510","199857","ALG14"
"hsa00510","201595","STT3B"
"hsa00510","22845","DOLK"
"hsa00510","23193","GANAB"
"hsa00510","2530","FUT8"
"hsa00510","25834","MGAT4C"
"hsa00510","2683","B4GALT1"
"hsa00510","29880","ALG5"
"hsa00510","29929","ALG6"
"hsa00510","3703","STT3A"
"hsa00510","4121","MAN1A1"
"hsa00510","4122","MAN2A2"
"hsa00510","4124","MAN2A1"
"hsa00510","4245","MGAT1"
"hsa00510","4247","MGAT2"
"hsa00510","4248","MGAT3"
"hsa00510","4249","MGAT5"
"hsa00510","440138","ALG11"
"hsa00510","54344","DPM3"
"hsa00510","56052","ALG1"
"hsa00510","57134","MAN1C1"
"hsa00510","57171","DOLPP1"
"hsa00510","6184","RPN1"
"hsa00510","6185","RPN2"
"hsa00510","6480","ST6GAL1"
"hsa00510","7841","MOGS"
"hsa00510","79053","ALG8"
"hsa00510","79087","ALG12"
"hsa00510","79644","SRD5A3"
"hsa00510","79796","ALG9"
"hsa00510","79868","ALG13"
"hsa00510","7991","TUSC3"
"hsa00510","84620","ST6GAL2"
"hsa00510","84920","ALG10"
"hsa00510","85365","ALG2"
"hsa00510","8703","B4GALT3"
"hsa00510","8704","B4GALT2"
"hsa00510","8813","DPM1"
"hsa00510","8818","DPM2"
"hsa00511","10825","NEU3"
"hsa00511","129807","NEU4"
"hsa00511","175","AGA"
"hsa00511","23324","MAN2B2"
"hsa00511","2517","FUCA1"
"hsa00511","2519","FUCA2"
"hsa00511","2629","GBA"
"hsa00511","2720","GLB1"
"hsa00511","284004","HEXD"
"hsa00511","3073","HEXA"
"hsa00511","3074","HEXB"
"hsa00511","4123","MAN2C1"
"hsa00511","4125","MAN2B1"
"hsa00511","4126","MANBA"
"hsa00511","4758","NEU1"
"hsa00511","4759","NEU2"
"hsa00511","57704","GBA2"
"hsa00511","64772","ENGASE"
"hsa00512","100528030","POC1B-GALNT4"
"hsa00512","10331","B3GNT3"
"hsa00512","10610","ST6GALNAC2"
"hsa00512","11226","GALNT6"
"hsa00512","11227","GALNT5"
"hsa00512","114805","GALNT13"
"hsa00512","117248","GALNT15"
"hsa00512","168391","GALNTL5"
"hsa00512","192134","B3GNT6"
"hsa00512","256435","ST6GALNAC3"
"hsa00512","2589","GALNT1"
"hsa00512","2590","GALNT2"
"hsa00512","2591","GALNT3"
"hsa00512","26290","GALNT8"
"hsa00512","2650","GCNT1"
"hsa00512","27090","ST6GALNAC4"
"hsa00512","29071","C1GALT1C1"
"hsa00512","374378","GALNT18"
"hsa00512","442117","GALNTL6"
"hsa00512","50614","GALNT9"
"hsa00512","51301","GCNT4"
"hsa00512","51809","GALNT7"
"hsa00512","55568","GALNT10"
"hsa00512","55808","ST6GALNAC1"
"hsa00512","56913","C1GALT1"
"hsa00512","57452","GALNT16"
"hsa00512","63917","GALNT11"
"hsa00512","64409","GALNT17"
"hsa00512","6482","ST3GAL1"
"hsa00512","6483","ST3GAL2"
"hsa00512","728819","C1GALT1C1L"
"hsa00512","79623","GALNT14"
"hsa00512","79695","GALNT12"
"hsa00512","8693","GALNT4"
"hsa00512","9245","GCNT3"
"hsa00512","9334","B4GALT5"
"hsa00513","10195","ALG3"
"hsa00513","10905","MAN1A2"
"hsa00513","11253","MAN1B1"
"hsa00513","11282","MGAT4B"
"hsa00513","11320","MGAT4A"
"hsa00513","152586","MGAT4D"
"hsa00513","1603","DAD1"
"hsa00513","1650","DDOST"
"hsa00513","199857","ALG14"
"hsa00513","201595","STT3B"
"hsa00513","2530","FUT8"
"hsa00513","25834","MGAT4C"
"hsa00513","2683","B4GALT1"
"hsa00513","283358","B4GALNT3"
"hsa00513","284004","HEXD"
"hsa00513","3073","HEXA"
"hsa00513","3074","HEXB"
"hsa00513","338707","B4GALNT4"
"hsa00513","3703","STT3A"
"hsa00513","4121","MAN1A1"
"hsa00513","4122","MAN2A2"
"hsa00513","4124","MAN2A1"
"hsa00513","4245","MGAT1"
"hsa00513","4247","MGAT2"
"hsa00513","440138","ALG11"
"hsa00513","56052","ALG1"
"hsa00513","57134","MAN1C1"
"hsa00513","6184","RPN1"
"hsa00513","6185","RPN2"
"hsa00513","64377","CHST8"
"hsa00513","6487","ST3GAL3"
"hsa00513","79087","ALG12"
"hsa00513","79796","ALG9"
"hsa00513","79868","ALG13"
"hsa00513","7991","TUSC3"
"hsa00513","83539","CHST9"
"hsa00513","85365","ALG2"
"hsa00513","8703","B4GALT3"
"hsa00513","8704","B4GALT2"
"hsa00514","100528030","POC1B-GALNT4"
"hsa00514","10585","POMT1"
"hsa00514","11226","GALNT6"
"hsa00514","11227","GALNT5"
"hsa00514","114805","GALNT13"
"hsa00514","117248","GALNT15"
"hsa00514","145173","B3GLCT"
"hsa00514","152002","XXYLT1"
"hsa00514","168391","GALNTL5"
"hsa00514","23127","COLGALT2"
"hsa00514","23275","POFUT2"
"hsa00514","23509","POFUT1"
"hsa00514","2589","GALNT1"
"hsa00514","2590","GALNT2"
"hsa00514","2591","GALNT3"
"hsa00514","26290","GALNT8"
"hsa00514","2683","B4GALT1"
"hsa00514","283464","GXYLT1"
"hsa00514","285203","EOGT"
"hsa00514","29071","C1GALT1C1"
"hsa00514","29954","POMT2"
"hsa00514","374378","GALNT18"
"hsa00514","3955","LFNG"
"hsa00514","4242","MFNG"
"hsa00514","442117","GALNTL6"
"hsa00514","50614","GALNT9"
"hsa00514","51809","GALNT7"
"hsa00514","55568","GALNT10"
"hsa00514","56913","C1GALT1"
"hsa00514","56983","POGLUT1"
"hsa00514","57452","GALNT16"
"hsa00514","5986","RFNG"
"hsa00514","63917","GALNT11"
"hsa00514","64409","GALNT17"
"hsa00514","6480","ST6GAL1"
"hsa00514","6487","ST3GAL3"
"hsa00514","727936","GXYLT2"
"hsa00514","728819","C1GALT1C1L"
"hsa00514","79623","GALNT14"
"hsa00514","79695","GALNT12"
"hsa00514","79709","COLGALT1"
"hsa00514","84620","ST6GAL2"
"hsa00514","8473","OGT"
"hsa00514","8693","GALNT4"
"hsa00514","8703","B4GALT3"
"hsa00514","8704","B4GALT2"
"hsa00514","8985","PLOD3"
"hsa00515","10329","RXYLT1"
"hsa00515","10585","POMT1"
"hsa00515","10690","FUT9"
"hsa00515","11041","B4GAT1"
"hsa00515","120071","LARGE2"
"hsa00515","135152","B3GAT2"
"hsa00515","146664","MGAT5B"
"hsa00515","148789","B3GALNT2"
"hsa00515","2218","FKTN"
"hsa00515","2526","FUT4"
"hsa00515","2683","B4GALT1"
"hsa00515","27087","B3GAT1"
"hsa00515","29954","POMT2"
"hsa00515","55624","POMGNT1"
"hsa00515","6487","ST3GAL3"
"hsa00515","729920","CRPPA"
"hsa00515","79147","FKRP"
"hsa00515","84197","POMK"
"hsa00515","84892","POMGNT2"
"hsa00515","8703","B4GALT3"
"hsa00515","8704","B4GALT2"
"hsa00515","9215","LARGE1"
"hsa00515","9486","CHST10"
"hsa00520","10007","GNPDA1"
"hsa00520","10020","GNE"
"hsa00520","1118","CHIT1"
"hsa00520","132789","GNPDA2"
"hsa00520","140838","NANP"
"hsa00520","1727","CYB5R3"
"hsa00520","197258","FCSK"
"hsa00520","2582","GALE"
"hsa00520","2584","GALK1"
"hsa00520","2585","GALK2"
"hsa00520","2592","GALT"
"hsa00520","2645","GCK"
"hsa00520","2673","GFPT1"
"hsa00520","27159","CHIA"
"hsa00520","2762","GMDS"
"hsa00520","2821","GPI"
"hsa00520","29925","GMPPB"
"hsa00520","29926","GMPPA"
"hsa00520","3073","HEXA"
"hsa00520","3074","HEXB"
"hsa00520","3098","HK1"
"hsa00520","3099","HK2"
"hsa00520","3101","HK3"
"hsa00520","4351","MPI"
"hsa00520","51005","AMDHD2"
"hsa00520","51167","CYB5R4"
"hsa00520","51700","CYB5R2"
"hsa00520","51706","CYB5R1"
"hsa00520","5236","PGM1"
"hsa00520","5238","PGM3"
"hsa00520","5372","PMM1"
"hsa00520","5373","PMM2"
"hsa00520","54187","NANS"
"hsa00520","55276","PGM2"
"hsa00520","55577","NAGK"
"hsa00520","55907","CMAS"
"hsa00520","5973","RENBP"
"hsa00520","606495","CYB5RL"
"hsa00520","64841","GNPNAT1"
"hsa00520","6675","UAP1"
"hsa00520","7264","TSTA3"
"hsa00520","7358","UGDH"
"hsa00520","7360","UGP2"
"hsa00520","80146","UXS1"
"hsa00520","80201","HKDC1"
"hsa00520","80896","NPL"
"hsa00520","8790","FPGT"
"hsa00520","91373","UAP1L1"
"hsa00520","9945","GFPT2"
"hsa00524","2645","GCK"
"hsa00524","3098","HK1"
"hsa00524","3099","HK2"
"hsa00524","3101","HK3"
"hsa00524","80201","HKDC1"
"hsa00531","10855","HPSE"
"hsa00531","138050","HGSNAT"
"hsa00531","23553","HYAL4"
"hsa00531","2588","GALNS"
"hsa00531","2720","GLB1"
"hsa00531","2799","GNS"
"hsa00531","2990","GUSB"
"hsa00531","3073","HEXA"
"hsa00531","3074","HEXB"
"hsa00531","3373","HYAL1"
"hsa00531","3423","IDS"
"hsa00531","3425","IDUA"
"hsa00531","411","ARSB"
"hsa00531","4669","NAGLU"
"hsa00531","60495","HPSE2"
"hsa00531","6448","SGSH"
"hsa00531","6677","SPAM1"
"hsa00531","8372","HYAL3"
"hsa00531","8692","HYAL2"
"hsa00532","10090","UST"
"hsa00532","11285","B4GALT7"
"hsa00532","113189","CHST14"
"hsa00532","126792","B3GALT6"
"hsa00532","166012","CHST13"
"hsa00532","22856","CHSY1"
"hsa00532","26229","B3GAT3"
"hsa00532","29940","DSE"
"hsa00532","337876","CHSY3"
"hsa00532","50515","CHST11"
